BinBase name,L1_PAT_907,L2_PAT_907,L3_PAT_907,normL1_PAT_907,normL2_PAT_907,normL3_PAT_907
87877,19911,28375,15020,8.036882132445299e-5,1.1723139027699004e-4,6.166236683186707e-5
85106,6268,6403,6390,2.530017437907043e-5,2.6454012050874616e-5,2.6233190682798308e-5
84390,5729,11874,14185,2.3124553129817246e-5,4.90574635471006e-5,5.8234399035288575e-5
84223,68480,86822,61140,2.764128815377701e-4,3.5870533098251376e-4,2.510011390213284e-4
84216,4622,8198,8608,1.8656254942575547e-5,3.387005947104015e-5,3.533885843466789e-5
84185,1671,1575,1184,6.744829512990856e-6,6.507116817136892e-6,4.86073517502867e-6
84181,673,750,1013,2.7164992592716017e-6,3.098627055779472e-6,4.15872021309463e-6
84086,1046,1592,2892,4.222077600591524e-6,6.57735236373456e-6,1.1872674093059891e-5
68541,409,349,418,1.6508888514741236e-6,1.4418944566227144e-6,1.7160365736165404e-6
68263,4181,1681,2262,1.6876201193186578e-5,6.945056107687057e-6,9.286303180671326e-6
68235,1001,1429,1637,4.040439462898772e-6,5.903917416945154e-6,6.7204590215556856e-6
68142,1555,851,4145,6.27660675804954e-6,3.515908832624441e-6,1.701667846325493e-5
68094,10722,30981,28033,4.3278313607593034e-5,1.2799808642013845e-4,1.15085294899982e-4
67178,41305,62090,73303,1.667236283866471e-4,2.5652500519112993e-4,3.009345190330461e-4
67163,23681,22580,15591,9.558606086004577e-5,9.328933189266731e-5,6.400652205563511e-5
67160,43079,51286,51890,1.738842074148014e-4,2.1188824957694134e-4,2.1302664546641694e-4
66827,2000,3024,4278,8.072806119677866e-6,1.2493664288902832e-5,1.7562690100314735e-5
66763,27005,29785,22113,1.0900306463095037e-4,1.2305680914185543e-4,9.078161902483866e-5
66608,2228,3620,5331,8.993106017321141e-6,1.4956039922562252e-5,2.1885624339592766e-5
66546,1687,2399,2390,6.80941196194828e-6,9.911475075753272e-6,9.81178806445821e-6
66437,187683,171870,265304,7.575642354797503e-4,7.100813761024238e-4,0.0010891659500640255
66396,5811,6237,7517,2.3455538180724037e-5,2.576818259586209e-5,3.085992087051563e-5
66391,58702,44031,46875,2.3694493241866504e-4,1.8191419719070125e-4,1.9243831193367303e-4
66367,3425,4378,3314,1.3824680479948345e-5,1.808771900027004e-5,1.3605132069294771e-5
66350,24277,31586,30019,9.799175708370977e-5,1.304976455784672e-4,1.2323852129998787e-4
66291,116858,161133,180667,4.7168598876665797e-4,6.65721431171885e-4,7.417013867119127e-4
66287,120094,146145,133606,4.8474778906829676e-4,6.03798468089188e-4,5.484994795564868e-4
66261,69443,68452,59083,2.80299937684395e-4,2.828096256296219e-4,2.4255643272484703e-4
66256,141886,92692,572667,5.727090845483069e-4,3.8295725207241444e-4,0.0023509988433092423
65419,896,877,511,3.6166171416156837e-6,3.623327903891463e-6,2.0978341844929477e-6
65232,830,1011,150,3.3502145396663143e-6,4.176949271190728e-6,6.158025981877537e-7
65051,25322,20518,10952,1.0220979828124145e-4,8.477017324064429e-5,4.496180036901519e-5
65017,12530,7851,6324,5.0576130339781826e-5,3.243642801989952e-5,2.5962237539595696e-5
64799,437,781,651,1.7639081371496135e-6,3.2267036407516905e-6,2.672583276134851e-6
64787,470,590,541,1.8971094381242984e-6,2.437586617213185e-6,2.2209947041304984e-6
64753,10775,6647,7431,4.34922429697645e-5,2.7462098719688202e-5,3.050686071422132e-5
64652,393,489,597,1.5863064025167006e-6,2.020304840368216e-6,2.45089434078726e-6
64643,2887,2899,3654,1.1653095633755e-5,1.197722644627292e-5,1.5000951291853681e-5
64616,1688,1192,2153,6.813448365008119e-6,4.924751267318841e-6,8.838819959321558e-6
64612,2058,4571,4053,8.306917497148524e-6,1.8885099029290623e-5,1.6638986203033106e-5
64604,2509,6217,5809,1.0127335277135881e-5,2.5685552541041305e-5,2.384798195248441e-5
64586,1150,1026,1787,4.641863518814772e-6,4.238921812306318e-6,7.336261619743439e-6
64585,2006,3984,4896,8.0970245380369e-6,1.6459906920300556e-5,2.009979680484828e-5
64557,11934,11809,12643,4.8170434116117824e-5,4.878891586893305e-5,5.1903948325918465e-5
62840,32741,53682,49747,1.321558725821865e-4,2.217873301444715e-4,2.0422887901364124e-4
62820,8825,8136,7766,3.562125700307858e-5,3.361390630109571e-5,3.1882153183507305e-5
62816,746134,625179,592435,0.0030116975606498623,0.0025829287521402064,0.002432153415049079
62766,1511,2228,825,6.099005023416627e-6,9.204988107035552e-6,3.3869142900326456e-6
62409,47710,41157,26211,1.9257678998491548e-4,1.7004025831295432e-4,1.0760534600732808e-4
62393,76747,93260,84948,3.0978182563345854e-4,3.8530394562932477e-4,3.487413274056887e-4
62375,6538,3272,7241,2.6390003205226943e-5,1.3518276968680577e-5,2.9726844089850163e-5
62348,11073,10377,17008,4.46950910815965e-5,4.2872603943764776e-5,6.98238039331821e-5
62311,10867,9711,12453,4.386359205126968e-5,4.0121023118232607e-5,5.112393170154731e-5
62290,21875,22466,11080,8.829631693397666e-5,9.281834058018883e-5,4.548728525280207e-5
62267,3697,3370,3043,1.4922582112224534e-5,1.3923164237302429e-5,1.249258204190223e-5
62252,1748,1489,1142,7.055632548598454e-6,6.151807581407512e-6,4.688310447536098e-6
53745,24330,20745,24770,9.820568644588123e-5,8.57080243628602e-5,1.0168953571407107e-4
52871,3090,3234,2890,1.2472485454902302e-5,1.3361279864521084e-5,1.1864463391750722e-5
50367,3331,1456,260,1.3445258592323484e-5,6.015467990953216e-6,1.0673911701921065e-6
48608,81527,104366,87663,3.2907583225948866e-4,4.311884150713072e-4,3.5988735443288704e-4
47358,718,2793,1541,2.8981373969643537e-6,1.1539287155722754e-5,6.326345358715523e-6
47286,18427,15649,17154,7.437879918365201e-5,6.465388639452395e-5,7.042318512875152e-5
47259,17131,16761,36742,6.914762081810075e-5,6.924811744255965e-5,1.50838793750763e-4
46365,12357,14038,30684,4.987783261042969e-5,5.799803547870964e-5,1.259685794852869e-4
46362,1978,1927,1932,7.984005252361409e-6,7.961405781982724e-6,7.931537464658268e-6
46349,4710,1060,8258,1.9011458411841372e-5,4.379392905501654e-6,3.390198570556313e-5
46207,51984,37938,79872,2.0982837666266708e-4,1.5674095098954882e-4,3.279025674830151e-4
46179,9402,8899,14504,3.795026156860564e-5,3.67662428925087e-5,5.95440058941012e-5
46149,3188,2846,2258,1.2868052954766517e-5,1.1758256800997837e-5,9.269881778052987e-6
46131,514746,613072,269260,0.0020777223294398514,0.0025329086484544433,0.0011054067172535638
42424,21964,14610,11953,8.865555680630232e-5,6.036125504658412e-5,4.90712563742548e-5
42245,90343,89009,94200,3.646607616350287e-4,3.677409274771667e-4,3.8672403166190933e-4
42007,24017,24416,13286,9.694229228815164e-5,1.0087477092521545e-4,5.454368879681664e-5
34087,1208,2186,1862,4.875974896285431e-6,9.031464991911902e-6,7.644162918837316e-6
33999,1877,1687,1192,7.576328543317677e-6,6.969845124133293e-6,4.893577980265349e-6
33395,14434,14908,25230,5.826144176571515e-5,6.159244286341383e-5,1.0357799701518017e-4
31695,6758,4338,7241,2.727801187839151e-5,1.7922458890628468e-5,2.9726844089850163e-5
31664,2050,2801,4280,8.274626272669812e-6,1.1572339177651069e-5,1.7570900801623905e-5
31599,5340,5233,5120,2.15543923395399e-5,2.162015384385864e-5,2.1019395351475326e-5
27127,6450,2860,4731,2.6034799735961114e-5,1.1816097839372387e-5,1.942241394684175e-5
26911,113,92,84,4.561135457617994e-7,3.8009825217561527e-7,3.448494549851421e-7
26755,10555,7372,3169,4.260423429659994e-5,3.0457438206941694e-5,1.3009856224379943e-5
26751,7528,8978,16769,3.0386042234467487e-5,3.7092631609050804e-5,6.884262512673628e-5
26736,3815,2619,3109,1.5398877673285527e-5,1.0820405678781917e-5,1.2763535185104842e-5
26723,117,106,113,4.722591580011551e-7,4.379392905501654e-7,4.639046239681078e-7
23170,10580,15583,22629,4.270514437309591e-5,6.438120721361536e-5,9.289997996260452e-5
22969,35237,55179,81906,1.4223073461954447e-4,2.2797218974780734e-4,3.3625285071444105e-4
22885,10827,7355,6690,4.370213592887612e-5,3.0387202660344024e-5,2.7464795879173817e-5
21827,426,238,249,1.7195077034913853e-6,9.832976523673526e-7,1.022232312991671e-6
21709,472785,322926,330656,0.0019083508206459497,0.0013341696541528559,0.001357458826042466
21683,11474,13704,9109,4.6313688708591914e-5,5.6618113563202515e-5,3.7395639112614994e-5
20297,3830,4314,6078,1.545942371918311e-5,1.7823302824843525e-5,2.495232127856778e-5
18588,7258,8733,9834,2.9296213408310973e-5,3.608041343749617e-5,4.0372018337189134e-5
18489,60,241,745,2.4218418359033596e-7,9.956921605904705e-7,3.0584862376658433e-6
18488,4038,6881,2086,1.629899555562961e-5,2.84288703610914e-5,8.563761465464362e-6
18361,394474,1351355,225995,0.001592256060626903,0.005583126886617158,9.277887211829427e-4
18345,9575,8475,5547,3.864855929795778e-5,3.501448573030803e-5,2.2772380080983134e-5
18257,32182,14473,37979,1.2989952327173654e-4,5.979523917106173e-5,1.5591711251048464e-4
18177,27392,18196,23126,1.1056515261510805e-4,7.517682387595104e-5,9.494033923793329e-5
18168,354,444,324,1.4288866831829823e-6,1.8343872170214476e-6,1.330133612085548e-6
18037,3069,2798,3762,1.2387720990645684e-5,1.1559944669427951e-5,1.544432916254886e-5
18023,3841,3669,4337,1.550382415284134e-5,1.5158483556873177e-5,1.7804905788935252e-5
17863,1086,615,949,4.383533722985081e-6,2.540874185739167e-6,3.8959777712011885e-6
17830,79396,54724,52987,3.204742573389719e-4,2.2609235600063444e-4,2.175302151344967e-4
17829,12161,3636,11140,4.908669761070126e-5,1.502214396641888e-5,4.5733606292077176e-5
17651,2741,3515,2890,1.1063780787018514e-5,1.4522232134753127e-5,1.1864463391750722e-5
17644,27047,54273,62774,1.0917259355946361e-4,2.2422904826442574e-4,2.5770928199092037e-4
17537,10905,17104,2525,4.401697536754356e-5,7.066522288273613e-5,1.0366010402827187e-5
17456,9250,3058,13463,3.733672830351013e-5,1.2634135382098167e-5,5.527033586267819e-5
17382,4380,3159,11443,1.7679445402094524e-5,1.3051417158943137e-5,4.6977527540416435e-5
17297,6681,8875,9830,2.6967208842783908e-5,3.6667086826723755e-5,4.035559693457079e-5
17267,7007,4311,8198,2.82830762402914e-5,1.7810908316620405e-5,3.3655664666288034e-5
17250,160994,82876,40177,6.498366742157091e-4,3.424024211663727e-4,1.6494067324926255e-4
17233,20900,24248,8770,8.436082395063369e-5,1.0018067846472085e-4,3.600392524071067e-5
17222,5374,5078,9021,2.1691630043574424e-5,2.0979770918997547e-5,3.703436825501151e-5
17188,1851,1130,1095,7.471382063761865e-6,4.6685980973744045e-6,4.495358966770602e-6
17045,532,637,1591,2.147366427834312e-6,2.631767246042032e-6,6.531612891444774e-6
16980,1769,2474,2959,7.140397012855072e-6,1.0221337781331218e-5,1.2147732586917088e-5
16808,7887,4087,7463,3.1835110932949664e-5,1.6885451702627605e-5,3.063823193516804e-5
14764,350,423,496,1.4127410709436264e-6,1.7476256594596223e-6,2.036253924674172e-6
14702,7894,6301,6258,3.1863365754368534e-5,2.6032598771288605e-5,2.5691284396393085e-5
14701,597,613,1262,2.409732626723843e-6,2.5326111802570885e-6,5.180952526086302e-6
14688,28300,32382,24106,1.142302065934418e-4,1.337863217603345e-4,9.89635828794266e-5
13139,4496,4773,4857,1.814766815703584e-5,1.971966258298056e-5,1.9939688129319466e-5
9489,36814,35768,42869,1.4859614224491046e-4,1.4777559004149356e-4,1.7599227721140542e-4
9392,17724,21339,17068,7.154120783258525e-5,8.816213699103755e-5,7.00701249724572e-5
8811,1815,1996,2604,7.326071553607663e-6,8.246479471114435e-6,1.0690333104539404e-5
8598,79396,54724,52987,3.204742573389719e-4,2.2609235600063444e-4,2.175302151344967e-4
7543,7097,4873,4903,2.8646352515676904e-5,2.013281285708449e-5,2.0128534259430378e-5
5990,23842,26351,23027,9.623592175267983e-5,1.0886922872912649e-4,9.453390952312936e-5
5900,857,1087,921,3.4591974222819654e-6,4.490943479509715e-6,3.781027952872808e-6
5290,45018,31702,67814,1.8171079294782908e-4,1.3097689989642776e-4,2.784002492900289e-4
5269,296,320,513,1.194775305712324e-6,1.3220808771325748e-6,2.1060448858021177e-6
4755,7528,8978,16769,3.0386042234467487e-5,3.7092631609050804e-5,6.884262512673628e-5
4732,24473,20538,18169,9.87828920834382e-5,8.485280329546507e-5,7.459011604315531e-5
4713,18747,8108,25025,7.567044816280048e-5,3.349822422434661e-5,1.0273640013099024e-4
4709,2433,1290,1175,9.820568644588124e-6,5.329638535940692e-6,4.823787019137404e-6
4603,43787,62145,60679,1.7674198078116733e-4,2.567522378418871e-4,2.491085723695647e-4
4548,4291,4671,3245,1.732020552976886e-5,1.9298249303394552e-5,1.3321862874128406e-5
4543,30181,24028,21788,1.2182268074899882e-4,9.927174786169222e-5,8.944738006209852e-5
4541,38094,3111,20820,1.537627381615043e-4,1.2853105027373251e-5,8.547340062846022e-5
3772,7751,10275,507668,3.1286160116811565e-5,4.245119066417877e-5,0.0020841551561118703
3618,454,1009,239,1.8325269891668754e-6,4.16868626570865e-6,9.81178806445821e-7
3253,2448,3091,4546,9.881114690485706e-6,1.2770474972552466e-5,1.8662924075743522e-5
3232,3463100,2689769,2410477,0.013978467436528207,0.011112787996262526,0.009895853329812146
3204,4970,7770,5756,2.0060923207399496e-5,3.210177629787533e-5,2.3630398367791404e-5
3182,3277,4205,7061,1.3227292827092182e-5,1.737296902607024e-5,2.898788097202486e-5
3178,1629,1444,2791,6.5753005844776215e-6,5.965889958060744e-6,1.1458033676946803e-5
3175,10969,5078,7984,4.4275305163373255e-5,2.0979770918997547e-5,3.277711962620684e-5
3143,5651,3578,11349,2.280971369114981e-5,1.4782516807438602e-5,4.6591624578885445e-5
3090,13300,14013,7641,5.368416069585781e-5,5.789474791018366e-5,3.136898435168418e-5
2813,22677,12962,9781,9.153351218796747e-5,5.355253852935136e-5,4.0154434752496124e-5
2810,3332,3016,2840,1.3449294995383323e-5,1.2460612266974517e-5,1.165919585902147e-5
2806,149134,210253,212783,6.019649339260194e-4,8.686608458117352e-4,8.735488283345654e-4
2672,1040,827,1996,4.19785918223249e-6,3.416752766839498e-6,8.19427990655171e-6
2568,6190,5578,9360,2.4985334940402994e-5,2.3045522289517195e-5,3.842608212691583e-5
2403,1011,2939,1143,4.080803493497161e-6,1.2142486555914492e-5,4.692415798190683e-6
2242,13988,12564,4657,5.646120600102699e-5,5.190820043841772e-5,1.911861799840246e-5
2197,93356,112405,99764,3.768224440543234e-4,4.644015656065221e-4,4.095662027040204e-4
2193,5460,5639,8416,2.203876070672057e-5,2.3297543956720593e-5,3.4550631108987566e-5
2044,3830,2591,6022,1.545942371918311e-5,1.0704723602032817e-5,2.472242164191102e-5
2042,3008,3550,2042,1.2141500403995509e-5,1.4666834730689502e-5,8.38312603666262e-6
2040,12928,9391,6513,5.218261875759772e-5,3.8798942241100034e-5,2.6738148813312266e-5
2039,4312,3092,7352,1.740496999402548e-5,1.2774606475293505e-5,3.0182538012509103e-5
2037,11193,26526,6214,4.5179459448777176e-5,1.0959224170880837e-4,2.5510648967591344e-5
2017,119030,148181,155811,4.8045305621262813e-4,6.122102076699439e-4,6.396587908415473e-4
2011,10241,15796,11978,4.133680373581051e-5,6.526121729745672e-5,4.917389014061943e-5
1973,55064,114230,146334,2.2226049808697098e-4,4.719415581089188e-4,6.00752382688045e-4
1968,4263,4519,3519,1.720718624409337e-5,1.867026088675658e-5,1.4446728953484702e-5
1921,7256,7348,11830,2.9288140602191295e-5,3.0358282141156748e-5,4.856629824374084e-5
1830,5427,9397,8789,2.190555940574589e-5,3.882373125754627e-5,3.6081926903147784e-5
1809,57480,46856,75140,2.3201244787954186e-4,1.9358569243413726e-4,3.0847604818551875e-4
1799,49543,54686,13336,1.9997551679360023e-4,2.2593535889647496e-4,5.474895632954589e-5
1786,18403,31616,36641,7.428192551021587e-5,1.306215906606984e-4,1.504241533346499e-4
1781,75010,123220,117194,3.0277059351851835e-4,5.09083767750862e-4,4.811224646134374e-4
1771,16789,12774,74985,6.776717097163585e-5,5.2775816014035974e-5,3.078397188340581e-4
1767,100851,184876,119446,4.070752849878162e-4,7.63815700752381e-4,4.903677142875628e-4
1746,28917,34131,43514,1.1672066728136242e-4,1.410123200544122e-4,1.7864022838361276e-4
1740,97551,119489,101560,3.937551548903477e-4,4.936691310240444e-4,4.169394124796551e-4
1732,28682,54439,57601,1.1577211256230026e-4,2.2491487771943825e-4,2.3647230305475202e-4
1721,9470,13652,11372,3.822473697667469e-5,5.640327542066847e-5,4.66860476439409e-5
1713,28426,39672,40094,1.147387933789815e-4,1.6390497674251096e-4,1.6459992914493197e-4
1710,8754,7625,15901,3.5334672385830015e-5,3.1502708400424635e-5,6.527918075855648e-5
1708,9088,13212,13265,3.668283100781622e-5,5.4585414214611185e-5,5.4457476433070354e-5
1681,69326,48100,42551,2.7982767852639383e-4,1.9872528184399014e-4,1.746867757032474e-4
1380,3008179,2295507,2252340,0.012142222920143221,0.009483893462574892,0.009246645493348034
1148,8390,7768,4889,3.3865421672048646e-5,3.2093513292393255e-5,2.0071059350266185e-5
816,30183,22611,4142,1.2183075355511851e-4,9.341740847763953e-5,1.700436241129117e-5
782,100412,106188,134989,4.053033040445469e-4,4.387160130654808e-4,5.541771795117779e-4
592,5368118,5283795,5394507,0.021667887920776452,0.02183001352558973,0.022146342843613498
573,33347,15942,17032,1.3460193283644888e-4,6.586441669764846e-5,6.992233234889214e-5
479,38988,25568,24783,1.573712824970003e-4,1.0563426208289273e-4,1.0174290527258067e-4
473,3848,4335,1844,1.5532078974260213e-5,1.7910064382405348e-5,7.570266607054786e-6
136,53166,36500,78452,2.145994050793967e-4,1.5079985004793432e-4,3.2207296955350434e-4
99,514746,613072,367080,0.0020777223294398514,0.0025329086484544433,0.001506992118285071
61,18427,16674,17553,7.437879918365201e-5,6.888867670408923e-5,7.206122003993094e-5
54,538382,396750,460428,0.002173126752162204,0.0016391737125073407,0.0018902183911892738
